epoch,loss,val_loss,T0,T1,T2
2107,-28295.41796875,-27384.255859375,11.695759773254395,22.22747039794922,52.93199157714844
2108,-28297.146484375,-26409.4765625,11.693172454833984,22.223438262939453,52.962440490722656
2109,-28247.91796875,-26097.28125,11.724808692932129,22.241920471191406,52.848114013671875
2110,-28292.611328125,-26950.689453125,11.720526695251465,22.236434936523438,52.846858978271484
2111,-28239.92578125,-27610.552734375,11.700510025024414,22.230022430419922,52.8863525390625
2112,-28348.943359375,-26589.763671875,11.690445899963379,22.208358764648438,52.811866760253906
2113,-28314.587890625,-25724.07421875,11.694733619689941,22.23849868774414,52.80754852294922
2114,-28359.9296875,-26767.474609375,11.699858665466309,22.278072357177734,52.84508514404297
2115,-28332.30078125,-27292.3046875,11.674785614013672,22.227008819580078,52.83272171020508
2116,-28314.05078125,-27052.427734375,11.697179794311523,22.222332000732422,52.85407638549805
2117,-28265.10546875,-27004.890625,11.716517448425293,22.258312225341797,52.95392990112305
2118,-28230.62109375,-26504.349609375,11.717860221862793,22.231727600097656,52.92790222167969
2119,-28271.580078125,-25815.08984375,11.676339149475098,22.19969940185547,52.81219482421875
2120,-28349.75390625,-27406.30078125,11.714695930480957,22.237987518310547,52.85589599609375
2121,-28321.544921875,-25999.150390625,11.687932014465332,22.1898136138916,52.73143768310547
2122,-28342.4921875,-27073.806640625,11.694634437561035,22.224750518798828,52.786991119384766
2123,-28216.291015625,-26969.654296875,11.715086936950684,22.232868194580078,52.81199264526367
2124,-28293.7578125,-26702.568359375,11.718533515930176,22.23676300048828,52.866455078125
2125,-28428.0,-25847.25,11.702208518981934,22.248191833496094,52.867313385009766
2126,-28313.28125,-25768.3515625,11.698729515075684,22.24874496459961,52.76015853881836
2127,-28256.001953125,-26477.65625,11.720890045166016,22.263402938842773,52.76466751098633
2128,-28326.380859375,-26801.060546875,11.690536499023438,22.254112243652344,52.82647705078125
2129,-28347.123046875,-26486.037109375,11.681835174560547,22.207515716552734,52.73112487792969
2130,-28299.01953125,-26673.958984375,11.696483612060547,22.22018814086914,52.7738151550293
2131,-28390.96875,-25320.279296875,11.679882049560547,22.203603744506836,52.80760192871094
2132,-28438.771484375,-26538.908203125,11.69585132598877,22.22309112548828,52.859649658203125
2133,-28388.0078125,-27237.951171875,11.692086219787598,22.23834991455078,52.81169891357422
2134,-28293.265625,-27240.60546875,11.679691314697266,22.240379333496094,52.82539367675781
2135,-28357.859375,-25848.029296875,11.695209503173828,22.24230194091797,52.84087371826172
2136,-28311.677734375,-27291.244140625,11.715250015258789,22.264562606811523,52.86678695678711
2137,-28228.169921875,-27141.8671875,11.698399543762207,22.234527587890625,52.790992736816406
2138,-28394.517578125,-27431.416015625,11.68176555633545,22.226028442382812,52.85981750488281
2139,-28351.771484375,-25745.6328125,11.71030044555664,22.28147315979004,52.9703369140625
2140,-28328.994140625,-27662.37109375,11.715956687927246,22.26624870300293,52.881072998046875
2141,-28419.806640625,-25997.220703125,11.725652694702148,22.284164428710938,52.94084167480469
2142,-28205.69140625,-26206.486328125,11.69671630859375,22.24249839782715,52.8585205078125
2143,-28290.537109375,-25633.76171875,11.739484786987305,22.27055549621582,52.932647705078125
2144,-28445.025390625,-26451.66015625,11.708970069885254,22.252613067626953,52.84412384033203
2145,-28252.650390625,-26437.98046875,11.728074073791504,22.27100372314453,52.778541564941406
2146,-28350.8671875,-26740.419921875,11.7062349319458,22.263986587524414,52.830474853515625
2147,-28414.697265625,-25264.958984375,11.698808670043945,22.236082077026367,52.80397033691406
2148,-28270.673828125,-27467.927734375,11.735774040222168,22.27212905883789,52.835418701171875
2149,-28365.4375,-26275.255859375,11.72778606414795,22.288042068481445,52.996070861816406
2150,-28398.275390625,-26315.79296875,11.695321083068848,22.240276336669922,52.82490539550781
2151,-28434.046875,-25380.009765625,11.711627960205078,22.286222457885742,52.90509796142578
2152,-28342.787109375,-26305.763671875,11.71824836730957,22.273845672607422,52.887168884277344
2153,-28311.673828125,-25982.412109375,11.711594581604004,22.270973205566406,52.892127990722656
2154,-28185.671875,-27276.76953125,11.722928047180176,22.292083740234375,52.97636795043945
2155,-28364.865234375,-27102.599609375,11.710006713867188,22.240589141845703,52.859222412109375
2156,-28494.54296875,-26258.33984375,11.70773696899414,22.224369049072266,52.83633041381836
2157,-28313.154296875,-27454.03125,11.686945915222168,22.20907974243164,52.80084228515625
2158,-28249.333984375,-27146.0625,11.7053861618042,22.254837036132812,52.86817169189453
2159,-28344.46875,-27230.322265625,11.689242362976074,22.247180938720703,52.88664245605469
2160,-28407.4453125,-26772.5,11.728568077087402,22.273265838623047,52.9386100769043
2161,-28308.619140625,-27420.943359375,11.736845970153809,22.268463134765625,52.960105895996094
2162,-28407.90625,-25383.298828125,11.691305160522461,22.233829498291016,52.897369384765625
2163,-28343.435546875,-26073.08203125,11.69533920288086,22.234607696533203,52.811180114746094
2164,-28388.48046875,-27363.47265625,11.692973136901855,22.21895980834961,52.772735595703125
2165,-28380.548828125,-25065.07421875,11.735774040222168,22.28467559814453,52.919986724853516
2166,-28431.779296875,-27519.697265625,11.689593315124512,22.237903594970703,52.853843688964844
2167,-28320.08984375,-27304.287109375,11.655327796936035,22.19979476928711,52.845176696777344
2168,-28471.068359375,-26208.166015625,11.703923225402832,22.26253890991211,52.91732406616211
2169,-28392.48046875,-26908.0390625,11.722058296203613,22.2386474609375,52.85847854614258
2170,-28365.439453125,-26631.52734375,11.696329116821289,22.207664489746094,52.761199951171875
2171,-28392.53515625,-25739.966796875,11.689374923706055,22.222482681274414,52.77992248535156
2172,-28428.337890625,-27067.75390625,11.709567070007324,22.267166137695312,52.82904815673828
2173,-28344.0078125,-27704.392578125,11.709624290466309,22.24898910522461,52.915096282958984
2174,-28293.373046875,-27363.626953125,11.668408393859863,22.178422927856445,52.70918273925781
2175,-28320.53515625,-25808.326171875,11.70786190032959,22.264175415039062,52.96326446533203
2176,-28420.693359375,-25447.421875,11.729658126831055,22.262638092041016,52.83595275878906
2177,-28395.703125,-25261.6875,11.734034538269043,22.259578704833984,52.81966018676758
2178,-28293.283203125,-26808.953125,11.7177152633667,22.222734451293945,52.80293655395508
2179,-28411.400390625,-26148.20703125,11.732385635375977,22.253379821777344,52.888893127441406
2180,-28404.337890625,-26627.740234375,11.716414451599121,22.232410430908203,52.84783935546875
2181,-28299.42578125,-27481.86328125,11.723562240600586,22.22665023803711,52.83297348022461
2182,-28373.494140625,-26997.970703125,11.702245712280273,22.22006607055664,52.81584167480469
2183,-28417.4921875,-26819.953125,11.694258689880371,22.23584747314453,52.7973747253418
2184,-28447.318359375,-27722.123046875,11.705156326293945,22.24651527404785,52.816402435302734
2185,-28411.404296875,-25387.89453125,11.735647201538086,22.25724220275879,52.81843566894531
2186,-28457.572265625,-27328.66796875,11.731840133666992,22.287002563476562,52.85438537597656
2187,-28394.23046875,-27573.439453125,11.701769828796387,22.24087905883789,52.80474853515625
2188,-28387.693359375,-26746.11328125,11.714959144592285,22.24197006225586,52.765907287597656
2189,-28394.12890625,-25768.6953125,11.701766967773438,22.250343322753906,52.71590042114258
2190,-28402.0859375,-26315.92578125,11.711167335510254,22.26040267944336,52.819297790527344
2191,-28322.447265625,-27619.923828125,11.694010734558105,22.213878631591797,52.738037109375
2192,-28370.16015625,-26893.146484375,11.695838928222656,22.240358352661133,52.826690673828125
2193,-28269.29296875,-27618.994140625,11.720768928527832,22.288978576660156,52.99274444580078
2194,-28414.63671875,-25820.88671875,11.746965408325195,22.30400848388672,52.897491455078125
2195,-28325.517578125,-26900.673828125,11.741957664489746,22.27104949951172,52.755645751953125
2196,-28373.484375,-25618.791015625,11.730701446533203,22.232091903686523,52.811126708984375
2197,-28435.962890625,-26895.412109375,11.70146656036377,22.223899841308594,52.90742874145508
2198,-28227.787109375,-26482.552734375,11.725822448730469,22.231788635253906,52.80345916748047
2199,-28304.259765625,-25554.0703125,11.733715057373047,22.256778717041016,52.874855041503906
2200,-28320.970703125,-26218.455078125,11.692200660705566,22.215560913085938,52.83197021484375
2201,-28289.259765625,-26917.109375,11.713164329528809,22.254676818847656,52.85095977783203
2202,-28422.50390625,-26329.771484375,11.711316108703613,22.25238800048828,52.9124755859375
2203,-28408.474609375,-25130.7890625,11.702699661254883,22.23702049255371,52.8630256652832
2204,-28372.0234375,-26506.7578125,11.744424819946289,22.29587173461914,52.881866455078125
2205,-28522.40234375,-26900.140625,11.741787910461426,22.249418258666992,52.75908660888672
2206,-28332.298828125,-26353.9921875,11.744449615478516,22.270282745361328,52.86000061035156
2207,-28312.3046875,-26766.259765625,11.71748161315918,22.230712890625,52.82453155517578
2208,-28384.2890625,-26898.291015625,11.712446212768555,22.255929946899414,52.828857421875
2209,-28345.390625,-26628.19140625,11.755097389221191,22.28818130493164,52.858612060546875
2210,-28376.404296875,-26441.7265625,11.714943885803223,22.250669479370117,52.888267517089844
2211,-28437.18359375,-27459.92578125,11.740178108215332,22.26131820678711,52.84441375732422
2212,-28280.673828125,-26648.78515625,11.70354175567627,22.198165893554688,52.73603820800781
2213,-28319.15234375,-26489.3046875,11.74056339263916,22.259727478027344,52.796695709228516
2214,-28317.080078125,-25847.951171875,11.725146293640137,22.226184844970703,52.738746643066406
2215,-28409.287109375,-27542.734375,11.724584579467773,22.242509841918945,52.831974029541016
2216,-28366.416015625,-27140.4140625,11.732416152954102,22.269615173339844,52.95793914794922
2217,-28429.783203125,-27489.9609375,11.701055526733398,22.22821807861328,52.833152770996094
2218,-28494.484375,-26449.583984375,11.730707168579102,22.277923583984375,52.857147216796875
2219,-28310.634765625,-27407.271484375,11.725546836853027,22.260143280029297,52.79054260253906
2220,-28444.720703125,-27282.560546875,11.752385139465332,22.29358673095703,52.865665435791016
2221,-28316.2109375,-27173.02734375,11.733970642089844,22.2437686920166,52.837345123291016
2222,-28507.763671875,-27132.85546875,11.740386962890625,22.259689331054688,52.81097412109375
2223,-28369.28125,-26277.681640625,11.725428581237793,22.211456298828125,52.775291442871094
2224,-28365.509765625,-26961.53515625,11.75105094909668,22.269956588745117,52.8797607421875
2225,-28418.314453125,-26592.3125,11.737346649169922,22.240177154541016,52.787261962890625
2226,-28355.15234375,-26467.01953125,11.72040843963623,22.272823333740234,52.84668731689453
2227,-28508.63671875,-26907.625,11.72138500213623,22.3055362701416,52.87591552734375
2228,-28399.24609375,-26592.166015625,11.720396041870117,22.248472213745117,52.732521057128906
2229,-28470.400390625,-27606.375,11.745136260986328,22.292530059814453,52.77644348144531
2230,-28363.00390625,-25325.107421875,11.751084327697754,22.2918701171875,52.83842468261719
2231,-28402.07421875,-26208.875,11.727555274963379,22.23651123046875,52.75307846069336
2232,-28449.017578125,-26825.45703125,11.733591079711914,22.259281158447266,52.7816047668457
2233,-28339.99609375,-27295.1640625,11.716056823730469,22.254947662353516,52.791351318359375
2234,-28407.16015625,-27582.32421875,11.73611068725586,22.294452667236328,52.90776824951172
2235,-28418.798828125,-25390.81640625,11.74348258972168,22.254165649414062,52.77183532714844
2236,-28370.623046875,-27434.537109375,11.728982925415039,22.230680465698242,52.81065368652344
2237,-28472.349609375,-25250.755859375,11.748144149780273,22.263471603393555,52.83393859863281
2238,-28474.107421875,-25428.3046875,11.739029884338379,22.297119140625,52.94186019897461
2239,-28417.71875,-27382.517578125,11.738771438598633,22.26671028137207,52.870704650878906
2240,-28478.880859375,-26371.283203125,11.771669387817383,22.30105209350586,52.835636138916016
2241,-28426.44921875,-26884.849609375,11.753042221069336,22.279626846313477,52.87742233276367
2242,-28441.11328125,-26710.15625,11.736669540405273,22.256103515625,52.879600524902344
2243,-28387.841796875,-27064.779296875,11.721354484558105,22.21776008605957,52.75669860839844
2244,-28461.568359375,-27568.4765625,11.725762367248535,22.2735652923584,52.8736572265625
2245,-28446.125,-25720.44140625,11.738984107971191,22.292442321777344,52.86780548095703
2246,-28455.65625,-26421.7578125,11.742574691772461,22.310230255126953,52.869598388671875
2247,-28485.873046875,-27631.212890625,11.755104064941406,22.2701473236084,52.72211456298828
2248,-28488.283203125,-25972.46484375,11.747016906738281,22.26543617248535,52.78171157836914
2249,-28350.84765625,-26610.259765625,11.737404823303223,22.26775360107422,52.7828483581543
2250,-28386.037109375,-25774.130859375,11.731966972351074,22.266159057617188,52.81903839111328
2251,-28379.18359375,-26604.46875,11.742847442626953,22.27945327758789,52.841739654541016
2252,-28409.65234375,-27804.89453125,11.732474327087402,22.260902404785156,52.69340133666992
2253,-28356.599609375,-25728.01171875,11.775196075439453,22.336814880371094,52.96031951904297
2254,-28450.060546875,-27008.021484375,11.725667953491211,22.249622344970703,52.874290466308594
2255,-28431.470703125,-26034.357421875,11.77904987335205,22.324337005615234,52.92586135864258
2256,-28436.75390625,-26411.240234375,11.735197067260742,22.277450561523438,52.793304443359375
2257,-28429.509765625,-27711.498046875,11.728792190551758,22.286293029785156,52.82120132446289
2258,-28448.546875,-27618.62109375,11.744373321533203,22.265838623046875,52.698890686035156
2259,-28397.69921875,-26016.1328125,11.749217987060547,22.27792739868164,52.787940979003906
2260,-28369.080078125,-26261.486328125,11.741332054138184,22.252033233642578,52.784141540527344
2261,-28381.48046875,-27558.953125,11.745561599731445,22.30841827392578,52.84130096435547
2262,-28338.962890625,-26585.681640625,11.737250328063965,22.261837005615234,52.7965087890625
2263,-28409.833984375,-26852.02734375,11.737504959106445,22.258602142333984,52.811302185058594
2264,-28480.501953125,-27530.26953125,11.719510078430176,22.25829315185547,52.849632263183594
2265,-28396.96484375,-26396.5,11.758066177368164,22.268829345703125,52.87593078613281
2266,-28483.8671875,-27565.517578125,11.76015853881836,22.28106117248535,52.86400604248047
2267,-28476.9453125,-25507.919921875,11.730316162109375,22.261648178100586,52.830196380615234
2268,-28444.283203125,-26727.4453125,11.752986907958984,22.326744079589844,52.880550384521484
2269,-28479.35546875,-26641.701171875,11.730249404907227,22.267993927001953,52.6680908203125
2270,-28375.4921875,-25840.205078125,11.73520278930664,22.34298324584961,52.952301025390625
2271,-28383.76953125,-27231.150390625,11.743598937988281,22.324474334716797,52.91858673095703
2272,-28293.408203125,-26772.5625,11.7495698928833,22.320955276489258,52.94567108154297
2273,-28418.771484375,-26736.076171875,11.733952522277832,22.254199981689453,52.838035583496094
2274,-28452.8984375,-27574.193359375,11.762897491455078,22.262611389160156,52.77225875854492
2275,-28415.38671875,-25992.845703125,11.758963584899902,22.306407928466797,52.89127731323242
2276,-28304.697265625,-25561.056640625,11.75503921508789,22.285747528076172,52.87761306762695
2277,-28418.32421875,-25628.671875,11.763493537902832,22.29907989501953,52.87464141845703
2278,-28404.830078125,-27425.091796875,11.752057075500488,22.276103973388672,52.761661529541016
2279,-28412.892578125,-26099.8203125,11.73791217803955,22.273075103759766,52.84092330932617
2280,-28444.189453125,-25951.3046875,11.727349281311035,22.234703063964844,52.78717803955078
2281,-28478.482421875,-25462.9140625,11.743884086608887,22.285829544067383,52.783226013183594
2282,-28363.626953125,-26477.595703125,11.759513854980469,22.294742584228516,52.80059814453125
2283,-28340.345703125,-27678.57421875,11.748433113098145,22.32853126525879,52.891075134277344
2284,-28480.052734375,-27475.3125,11.759248733520508,22.339069366455078,52.913841247558594
2285,-28440.056640625,-27823.27734375,11.778057098388672,22.31886100769043,52.860633850097656
2286,-28514.302734375,-26364.5078125,11.753328323364258,22.257282257080078,52.81884002685547
2287,-28469.81640625,-27237.466796875,11.742006301879883,22.259296417236328,52.8603515625
2288,-28483.6875,-25769.671875,11.742887496948242,22.249553680419922,52.823604583740234
2289,-28404.53125,-26136.275390625,11.751463890075684,22.271892547607422,52.84358215332031
2290,-28419.580078125,-26995.52734375,11.747365951538086,22.263648986816406,52.82032775878906
2291,-28472.67578125,-25493.64453125,11.761771202087402,22.297828674316406,52.78241729736328
2292,-28465.359375,-26216.751953125,11.734149932861328,22.270374298095703,52.82414245605469
2293,-28499.357421875,-25827.021484375,11.740852355957031,22.284343719482422,52.887977600097656
2294,-28428.435546875,-27452.10546875,11.75190544128418,22.28074836730957,52.86329650878906
2295,-28484.9765625,-27232.986328125,11.749168395996094,22.276914596557617,52.87867736816406
2296,-28396.443359375,-26522.576171875,11.758038520812988,22.27414321899414,52.73258972167969
2297,-28453.21484375,-26260.998046875,11.749849319458008,22.263229370117188,52.74699401855469
2298,-28453.203125,-26746.681640625,11.743379592895508,22.283653259277344,52.873477935791016
2299,-28431.03125,-26853.0078125,11.743258476257324,22.26470184326172,52.85441589355469
2300,-28480.1171875,-26166.310546875,11.751399993896484,22.2670841217041,52.842926025390625
2301,-28395.1875,-26851.91015625,11.762885093688965,22.27245330810547,52.84600830078125
2302,-28428.212890625,-26308.58203125,11.756460189819336,22.272592544555664,52.82880783081055
2303,-28410.544921875,-26225.541015625,11.75670337677002,22.310205459594727,52.914955139160156
2304,-28474.310546875,-27586.998046875,11.762042045593262,22.303119659423828,52.90138244628906
2305,-28490.423828125,-27563.46875,11.768226623535156,22.320987701416016,52.862220764160156
2306,-28410.71484375,-26948.986328125,11.75663948059082,22.278926849365234,52.843231201171875
2307,-28402.751953125,-26424.91796875,11.768107414245605,22.30310821533203,52.81327438354492
2308,-28483.5625,-27135.806640625,11.750539779663086,22.264175415039062,52.714805603027344
2309,-28481.65234375,-24878.40234375,11.765812873840332,22.294551849365234,52.818321228027344
2310,-28378.896484375,-27176.357421875,11.732295036315918,22.26910400390625,52.79289245605469
2311,-28486.501953125,-27170.87890625,11.77521800994873,22.319705963134766,52.8050537109375
2312,-28386.044921875,-26902.2734375,11.776180267333984,22.323062896728516,52.87164306640625
2313,-28405.552734375,-26092.29296875,11.750467300415039,22.302753448486328,52.85092544555664
2314,-28490.89453125,-26406.39453125,11.746865272521973,22.296520233154297,52.805572509765625
2315,-28444.17578125,-26797.466796875,11.764275550842285,22.312549591064453,52.85660171508789
2316,-28455.224609375,-27455.96875,11.774349212646484,22.323810577392578,52.92156982421875
2317,-28405.439453125,-26949.396484375,11.733296394348145,22.240764617919922,52.77764129638672
2318,-28311.533203125,-27327.44921875,11.744871139526367,22.276153564453125,52.84832000732422
2319,-28432.138671875,-27084.962890625,11.753735542297363,22.278297424316406,52.80226135253906
2320,-28394.2109375,-25615.177734375,11.749162673950195,22.257400512695312,52.78681182861328
2321,-28527.76953125,-27295.384765625,11.761711120605469,22.277585983276367,52.77505874633789
2322,-28508.76171875,-25746.435546875,11.75101375579834,22.280193328857422,52.82068634033203
2323,-28581.38671875,-27041.62109375,11.762029647827148,22.308927536010742,52.845062255859375
2324,-28421.712890625,-26957.892578125,11.751670837402344,22.30290985107422,52.874290466308594
2325,-28512.640625,-27287.3203125,11.748442649841309,22.318851470947266,52.94132995605469
2326,-28532.041015625,-26277.587890625,11.759723663330078,22.326847076416016,52.9332389831543
2327,-28420.646484375,-25884.4140625,11.746044158935547,22.26942253112793,52.73438262939453
2328,-28443.904296875,-26913.251953125,11.77845573425293,22.306100845336914,52.882080078125
2329,-28493.90234375,-27171.025390625,11.793594360351562,22.33021354675293,52.83906555175781
2330,-28412.078125,-27443.669921875,11.749712944030762,22.28622055053711,52.838890075683594
2331,-28410.28125,-27189.666015625,11.769925117492676,22.326759338378906,52.94723892211914
2332,-28519.357421875,-26309.609375,11.75888729095459,22.30655288696289,52.84523010253906
2333,-28411.390625,-26683.494140625,11.77231216430664,22.300003051757812,52.8021240234375
2334,-28461.443359375,-26997.94140625,11.781106948852539,22.285810470581055,52.88047790527344
2335,-28513.703125,-26773.935546875,11.759967803955078,22.289676666259766,52.857540130615234
2336,-28444.537109375,-25441.56640625,11.758728981018066,22.272226333618164,52.806556701660156
2337,-28479.037109375,-27272.498046875,11.796745300292969,22.328048706054688,52.837223052978516
2338,-28425.06640625,-27223.87109375,11.772403717041016,22.282638549804688,52.75751495361328
2339,-28460.375,-26592.34765625,11.782261848449707,22.314102172851562,52.88438415527344
2340,-28533.11328125,-27236.783203125,11.772954940795898,22.31753158569336,52.955204010009766
2341,-28498.234375,-26872.8125,11.775050163269043,22.324825286865234,52.952491760253906
2342,-28469.728515625,-26901.119140625,11.739412307739258,22.279396057128906,52.848079681396484
2343,-28546.537109375,-25288.728515625,11.783468246459961,22.327255249023438,52.857566833496094
2344,-28417.072265625,-26052.06640625,11.787660598754883,22.3631591796875,52.83366394042969
2345,-28494.306640625,-27086.853515625,11.782526969909668,22.350507736206055,52.88758850097656
2346,-28444.865234375,-26668.45703125,11.768619537353516,22.32177734375,52.885345458984375
2347,-28504.1328125,-27673.498046875,11.783803939819336,22.30875015258789,52.79112243652344
2348,-28500.603515625,-26762.89453125,11.782304763793945,22.30689239501953,52.870155334472656
2349,-28488.431640625,-27449.810546875,11.765624046325684,22.29507064819336,52.80583953857422
2350,-28494.9453125,-26385.892578125,11.775312423706055,22.332828521728516,52.83662414550781
2351,-28521.65625,-26690.283203125,11.757165908813477,22.314977645874023,52.849666595458984
2352,-28445.265625,-25156.400390625,11.768978118896484,22.264129638671875,52.713375091552734
2353,-28425.654296875,-27119.40234375,11.75855541229248,22.25897216796875,52.797637939453125
2354,-28499.328125,-27617.3984375,11.767383575439453,22.30105209350586,52.82377624511719
2355,-28535.408203125,-27188.46484375,11.763751983642578,22.29804801940918,52.761783599853516
2356,-28516.27734375,-26323.90625,11.780006408691406,22.334291458129883,52.88090515136719
2357,-28443.02734375,-26860.8203125,11.801612854003906,22.354713439941406,52.96072006225586
2358,-28533.958984375,-26748.830078125,11.757789611816406,22.315753936767578,52.87966537475586
2359,-28444.42578125,-25269.037109375,11.765560150146484,22.311458587646484,52.805084228515625
2360,-28492.26953125,-25610.826171875,11.785720825195312,22.33002281188965,52.81785583496094
2361,-28441.41796875,-27515.693359375,11.756794929504395,22.268508911132812,52.805084228515625
2362,-28512.978515625,-25064.119140625,11.766096115112305,22.31667709350586,52.89308166503906
2363,-28418.09375,-26283.86328125,11.777109146118164,22.318565368652344,52.75563049316406
2364,-28443.658203125,-26432.94921875,11.785572052001953,22.33892822265625,52.842918395996094
2365,-28497.40234375,-27151.970703125,11.791608810424805,22.296184539794922,52.814292907714844
2366,-28499.033203125,-27376.103515625,11.773125648498535,22.265653610229492,52.815128326416016
2367,-28559.705078125,-26441.6875,11.789440155029297,22.31658172607422,52.88008117675781
2368,-28513.51953125,-26831.521484375,11.760356903076172,22.284624099731445,52.82806396484375
2369,-28426.388671875,-27167.8125,11.770025253295898,22.31405258178711,52.76068115234375
2370,-28439.701171875,-26448.41015625,11.748931884765625,22.302963256835938,52.8726921081543
2371,-28524.7421875,-26117.38671875,11.785440444946289,22.34695816040039,52.915435791015625
2372,-28435.095703125,-25795.998046875,11.777593612670898,22.297306060791016,52.76622009277344
2373,-28395.1953125,-25698.466796875,11.7833833694458,22.316925048828125,52.841697692871094
2374,-28517.8515625,-27382.037109375,11.747764587402344,22.273576736450195,52.90797424316406
2375,-28510.951171875,-26747.97265625,11.770476341247559,22.294464111328125,52.899688720703125
2376,-28593.734375,-25821.763671875,11.745044708251953,22.270769119262695,52.893856048583984
2377,-28485.70703125,-26216.2578125,11.776700973510742,22.310298919677734,52.88041305541992
2378,-28450.48046875,-27607.328125,11.786849021911621,22.299182891845703,52.84682846069336
2379,-28445.677734375,-26947.8125,11.780525207519531,22.30106544494629,52.90055465698242
2380,-28542.15234375,-27076.14453125,11.785139083862305,22.315181732177734,52.901092529296875
2381,-28493.587890625,-27250.89453125,11.75649642944336,22.278717041015625,52.85724639892578
2382,-28601.73828125,-26341.630859375,11.767626762390137,22.277971267700195,52.7752685546875
2383,-28436.2421875,-25950.35546875,11.792267799377441,22.319124221801758,52.79270935058594
2384,-28512.30859375,-27142.189453125,11.768186569213867,22.287532806396484,52.756046295166016
2385,-28439.177734375,-26521.115234375,11.78164291381836,22.335739135742188,52.84586715698242
2386,-28485.412109375,-26407.609375,11.778611183166504,22.31610870361328,52.760948181152344
2387,-28531.34765625,-26700.625,11.78371810913086,22.322744369506836,52.79058074951172
2388,-28479.58203125,-26357.505859375,11.799760818481445,22.313037872314453,52.82762145996094
2389,-28426.673828125,-26678.9765625,11.767024040222168,22.31261444091797,52.862186431884766
2390,-28475.013671875,-26626.490234375,11.766369819641113,22.32233428955078,52.77177429199219
2391,-28512.9453125,-26567.283203125,11.762943267822266,22.304691314697266,52.762786865234375
2392,-28483.818359375,-27606.939453125,11.75616455078125,22.310012817382812,52.8636474609375
2393,-28528.88671875,-26763.615234375,11.77707576751709,22.347230911254883,52.937034606933594
2394,-28599.71484375,-25839.654296875,11.772001266479492,22.330501556396484,52.820411682128906
2395,-28520.947265625,-27221.7421875,11.78994083404541,22.33536148071289,52.843994140625
2396,-28472.375,-25822.1484375,11.765411376953125,22.297313690185547,52.83808135986328
2397,-28572.845703125,-26373.025390625,11.773250579833984,22.337852478027344,52.82701110839844
2398,-28559.18359375,-26066.009765625,11.767687797546387,22.330137252807617,52.80156707763672
2399,-28445.58984375,-27377.00390625,11.785745620727539,22.329933166503906,52.84217071533203
2400,-28422.134765625,-27381.578125,11.811914443969727,22.336963653564453,52.871978759765625
2401,-28657.408203125,-27386.318359375,11.773164749145508,22.283432006835938,52.74543380737305
2402,-28453.240234375,-27639.95703125,11.805782318115234,22.319591522216797,52.69873046875
2403,-28477.818359375,-26039.611328125,11.763012886047363,22.3170166015625,52.86210632324219
2404,-28537.740234375,-26148.328125,11.768537521362305,22.31098175048828,52.82706832885742
2405,-28520.150390625,-26801.322265625,11.783905029296875,22.309213638305664,52.8973388671875
2406,-28507.0390625,-27264.8046875,11.79006576538086,22.328556060791016,52.85303497314453
2407,-28545.279296875,-27053.580078125,11.782828330993652,22.3309326171875,52.86892318725586
2408,-28521.1640625,-27143.201171875,11.768695831298828,22.289485931396484,52.76994705200195
2409,-28484.330078125,-26774.302734375,11.80162525177002,22.34143829345703,52.78553009033203
2410,-28576.40234375,-26908.22265625,11.7791109085083,22.314891815185547,52.81396484375
2411,-28508.45703125,-26123.400390625,11.766058921813965,22.27025604248047,52.78955841064453
2412,-28531.90234375,-25066.310546875,11.774991989135742,22.287704467773438,52.784156799316406
2413,-28500.119140625,-26973.1015625,11.780101776123047,22.324064254760742,52.90924072265625
2414,-28631.306640625,-26200.01953125,11.790166854858398,22.31930923461914,52.87330627441406
2415,-28448.080078125,-26957.71484375,11.775409698486328,22.309968948364258,52.858802795410156
2416,-28470.84375,-26614.923828125,11.757953643798828,22.29097557067871,52.786376953125
2417,-28496.509765625,-26485.24609375,11.769432067871094,22.3229923248291,52.813194274902344
2418,-28578.685546875,-26664.408203125,11.755708694458008,22.320396423339844,52.87848663330078
2419,-28486.658203125,-27733.083984375,11.785816192626953,22.344886779785156,52.776039123535156
2420,-28426.361328125,-27484.265625,11.792585372924805,22.321596145629883,52.77487564086914
2421,-28490.8984375,-26213.193359375,11.784431457519531,22.29657745361328,52.740966796875
2422,-28561.583984375,-27045.517578125,11.81113338470459,22.343658447265625,52.91559600830078
2423,-28635.734375,-27100.544921875,11.785520553588867,22.310121536254883,52.843849182128906
2424,-28552.125,-26146.533203125,11.803862571716309,22.348304748535156,52.794124603271484
2425,-28466.82421875,-27556.72265625,11.79839038848877,22.35993194580078,52.89189147949219
2426,-28552.791015625,-25433.916015625,11.798164367675781,22.351696014404297,52.91822814941406
2427,-28427.400390625,-25470.7578125,11.768582344055176,22.31135368347168,52.85050964355469
2428,-28525.46484375,-26880.72265625,11.772857666015625,22.29241180419922,52.72151565551758
2429,-28507.189453125,-25612.08203125,11.790151596069336,22.304719924926758,52.78508758544922
2430,-28571.68359375,-27292.7734375,11.791349411010742,22.339332580566406,52.865882873535156
2431,-28427.26171875,-26812.46875,11.80820083618164,22.33763313293457,52.86572265625
2432,-28541.158203125,-26954.0859375,11.787120819091797,22.318988800048828,52.898338317871094
2433,-28533.640625,-26254.509765625,11.802006721496582,22.324108123779297,52.92815399169922
